"epci2018";"SEXE";"FAM_2";"FOR_3";"EMP_1";"EMP_3";"EMP_4"
"200066462";"F";12,8901911802583;21,2556834583632;14,3934777971178;25,0922596075842;18,3792735668194
"200066462";"H";6,22026293163943;20,6048886341962;14,1643885693603;7,8095647368446;16,670669972001
"200066512";"F";8,89725203651047;14,2047302698506;9,25499868454119;29,7783678225972;16,2297348089992
"200066512";"H";4,09900381436495;14,8891157841388;9,75852553417736;6,92176556718051;12,360005059895
"200066520";"F";10,1002774107981;19,0534429981089;12,6053976008109;28,5810450392939;17,3817619063329
"200066520";"H";5,17433426654664;19,4741687017202;10,685376982432;12,5970554146332;13,7734544053658
"200066553";"F";12,7413129367995;24,3998662224319;11,1635096916123;29,7076468768227;21,4589930394266
"200066553";"H";8,02218467290859;19,8243028258628;9,91324387503936;5,81835584463125;10,9746995954481
"200066561";"F";10,500595462258;16,5483408242447;13,0811027444211;45,858865440659;20,3516785014023
"200066561";"H";4,612257205759;12,4857574535418;9,76041602996483;6,00134560690504;12,9870440114558
"200066587";"F";7,20021271749233;9,18171216906983;7,72839570105025;37,3180494203041;16,400495212704
"200066587";"H";3,64470768095624;10,521921897711;6,60273646342343;7,44376637210799;16,1136764142555
"200066603";"F";8,57638206332219;15,1657282913371;10,3036633909003;18,1416228093221;18,0259143757917
"200066603";"H";6,05309303888298;15,8050098697508;7,96827750584989;5,80699731136746;11,6404843129816
"200066637";"F";9,75733086083216;11,9874716107577;8,90554691897066;27,0496246541072;23,2724207643668
"200066637";"H";4,38315361651428;12,5260927064116;7,13238093248076;11,9778623194831;19,2942233602662
"200066645";"F";12,2036544757868;18,8444954303164;10,2424525290145;29,1599383352008;17,8908355658758
"200066645";"H";8,34929166386858;20,1973645246049;10,6346791075964;17,354315767338;15,7606471118644
"200066652";"F";10,0010218988718;19,1316363245917;14,5029924629854;31,5460346544909;17,7672579676193
"200066652";"H";3,74668643688874;18,232872504923;10,3662015500379;8,07641509167467;17,5671658122116
"200066660";"F";8,87628559793818;16,3626522591216;9,46946607334731;25,4149803061726;17,4729022158082
"200066660";"H";5,13791972797843;13,9693460780891;7,08624334025482;6,83913116878064;12,5022192001851
"200066678";"F";9,24120583947457;13,0959485837916;8,65152006176962;34,0867992558612;17,0363201467122
"200066678";"H";5,02106402944343;13,1587389634979;7,34872474504813;6,4735381441923;14,8643442254761
"200066710";"F";7,63880108330272;15,355220778245;11,0162437598596;34,3990109495492;16,6682060667351
"200066710";"H";3,4761634720885;15,6066155030928;10,0356924914478;9,13592653343905;15,2323522307351
"200066728";"F";5,21186771747701;10,6070698030008;8,01731690225641;33,4497379897967;19,89845117235
"200066728";"H";2,02381467446367;12,2138436799833;7,77780110804576;6,27865033421067;16,0987396769633
"200066744";"F";12,5330562577561;15,7746965476918;10,3350598801078;23,3512462605019;17,9736412271859
"200066744";"H";7,69791202269348;15,2425366050559;10,2586088695376;6,6242971915374;15,9185730098931
"200066751";"F";12,4496589044942;16,8376579459989;9,75164495709988;32,1201946108315;18,2917503169202
"200066751";"H";6,68657834565686;14,3743954645506;8,9208466933767;7,16105041475263;12,8979926894423
"200066769";"F";8,07614012807349;14,9891946635534;9,84048688160986;28,250887445012;14,3674566840742
"200066769";"H";4,6276477196221;14,5804075773316;9,11283156776471;12,6285256316619;17,4495200091895
"200066777";"F";8,94435539954933;15,672947560928;12,3253064364152;27,5969765204267;18,036988005868
"200066777";"H";4,63791370476771;13,663868975883;9,63900632586426;6,96299218530959;13,4487896653758
"200066785";"F";8,92686076613081;15,6934211893784;11,6822980262351;29,3678599608273;17,3705654927864
"200066785";"H";3,58739308603319;11,4911341785864;9,11086329643051;5,05544792806973;16,8580887986082
"200066793";"F";8,32879864578265;12,3575739788879;10,0755502473821;30,9744574232702;14,635340377864
"200066793";"H";3,45544681062871;12,4733107296621;8,71151202813108;7,23438023630272;14,8960893517303
"200066801";"F";10,5648348856718;17,8860244525941;13,3088085535;33,8513902991792;19,6795030813908
"200066801";"H";5,54917569735398;16,9820167107165;10,4361427097853;9,1524837372443;15,1576975728728
"200066819";"F";9,9931119900228;15,4546172372148;13,7663353540875;32,7136447183372;19,3396802817136
"200066819";"H";4,5356366161905;17,862151377014;11,5465514148265;10,8525437898217;14,2933356760601
"200066827";"F";11,6424806658802;17,6369586455041;13,0726003028338;25,9594692169788;16,6175067319716
"200066827";"H";5,13673840682082;18,3562867709514;10,1927010155074;7,94191357822302;14,9544835258589
"200066835";"F";10,1851976603706;21,3939657526331;13,5986406551219;27,444992122164;18,9320377245064
"200066835";"H";3,34657671986691;19,1649222162345;11,5774904127993;7,08330257315241;14,0955961863173
"200066850";"F";8,44991019691991;16,9050844573334;9,34138219135425;32,7282718206393;17,5168933559107
"200066850";"H";3,34324849986431;17,3851452083607;8,7908863012537;10,5118798959336;14,7401703787341
"200066868";"F";12,3377046082687;15,2057454924829;14,6949468573947;31,9719098664578;20,8268156589769
"200066868";"H";4,37893398683577;14,0189373440871;10,6601398508059;5,96727112965879;25,0740789997219
"200066876";"F";11,9451318203093;21,3134029006735;14,1040123211208;28,301765593271;15,7665820370335
"200066876";"H";6,69048275413059;20,037764865688;12,8657674157002;5,58970641042462;19,7041713936837
"200066884";"F";11,4856372842387;18,8394559087974;13,7349330971738;33,364266130798;24,7000748696116
"200066884";"H";6,27691873897663;19,0338794458483;10,918228842515;8,60413836519381;18,2502773585556
"200066892";"F";11,0006470510561;19,682220677148;15,6775660566732;26,967195309469;23,8895042515858
"200066892";"H";4,17129058250505;20,0390383597326;14,5772031696897;5,9359912118361;15,5845865561804
"200066918";"F";17,7322515954734;24,6480105005428;21,0593525932649;34,9480838917207;16,5333949668147
"200066918";"H";9,17631227525506;23,5633567748291;19,3019211870142;9,26121658895122;15,4517141739768
"200066926";"F";9,50563397763492;15,4323987253076;12,4367570642947;25,5805780863964;12,8516154711899
"200066926";"H";7,01363813095859;17,0291412370576;12,0761757628449;9,64756147639596;14,4518053933012
"200066975";"F";10,0725459481121;13,3524749459961;11,2612108339048;23,3651787960247;13,8242162143507
"200066975";"H";3,25852339547101;14,9917195677562;9,67673741480182;6,65019313228461;12,2963796081757
"200067023";"F";9,60982929962284;16,215242825173;11,6338899624335;31,254159297085;17,8498698094638
"200067023";"H";5,87353552797773;16,0466337516087;11,0138025951706;8,91692013608807;17,026114900997
"200067031";"F";11,0883792802013;17,5329396854371;11,4425837229773;31,7376275325469;24,6528843269075
"200067031";"H";5,77348935366409;14,9329504360092;9,644892131585;10,3721998787878;20,7947025875585
"200067049";"F";18,9202549120388;23,2382375892785;15,924321544249;23,5485049618338;16,063459969825
"200067049";"H";9,6435075794308;26,5460165567123;11,0877904221395;9,50468134554233;15,048376720611
"200067064";"F";14,6769891328463;25,1589937132733;15,1977749632941;35,0173949592184;17,5002502596657
"200067064";"H";7,35187015584796;18,9650862900026;14,8436376615217;6,48297788872908;13,8893397761882
"200067072";"F";9,37784809479153;16,3082868941599;12,2332295248215;29,1631983385316;18,4985691892537
"200067072";"H";5,11389997545756;14,4246080063141;10,49572487834;5,67162766198976;13,8316699196724
"200067080";"F";9,15958657288366;19,1552500167055;12,2451824817717;25,7565077846337;13,3257268657181
"200067080";"H";3,93854861215525;15,9820787374885;9,18618513125417;7,20407419672437;12,9318704299779
"200067106";"F";10,5517931133483;14,9196567782905;13,0393857720324;27,355657072606;15,6752198328192
"200067106";"H";5,65789096997538;14,9355859466282;11,1490935776259;7,46620000761932;14,9921510695753
"200067114";"F";11,4599498417164;19,4201512136226;13,508583759718;24,5809110933955;14,4035439196029
"200067114";"H";7,32247618014573;20,777579549909;14,5990180273008;7,90555561965505;14,745182868016
"200067122";"F";9,38260968012091;16,6628509880978;13,5837997118508;42,9856849961252;23,1989693169257
"200067122";"H";5,08830039922589;21,7738637677909;10,7715862014325;7,42507505768054;11,132632339246
"200067130";"F";10,8857265389083;19,1875961564525;14,3323522614132;27,3568290007467;16,757376091417
"200067130";"H";5,84266411059035;20,0983675677848;12,8463609221098;11,0919444112462;19,1766419256422
"200067155";"F";9,55751652667037;16,2453980562631;12,7575886338764;33,3404351038026;15,0769700488822
"200067155";"H";5,51468164357154;12,5946983099774;10,8832692172509;9,56330802612406;15,8483744189783
"200067163";"F";9,48354523082504;8,21747075513212;10,111650968141;37,1783636535376;16,2159397538665
"200067163";"H";7,74524334013478;9,86642523969688;8,91734418506307;10,4458585169947;15,1514752991708
"200067171";"F";8,82982931215187;14,6769167745509;7,35189332624578;28,2043686122965;12,8112006485578
"200067171";"H";3,75795634304316;9,61362335896721;4,43188596682798;9,49280402922961;15,8828915780272
"200067189";"F";11,624955220442;19,0786254706737;14,4237373601482;28,4069352638134;17,9723093862919
"200067189";"H";5,80620471920585;19,5416732408776;13,9449933094761;13,4558657991316;20,0496033889616
"200067197";"F";12,6567612742055;19,6509211783716;15,3118339225424;29,1662205767247;21,1017220642494
"200067197";"H";8,77056117812513;18,7917599683888;15,9206143293407;10,2353679643694;14,7016953407427
"200067205";"F";12,4499738731707;18,4315501831786;13,795373426734;33,4146215503344;18,4980880287818
"200067205";"H";4,91771192440244;16,0634143226727;11,5215230344354;5,85785426284935;14,2749756300931
"200067213";"F";10,4345220529526;14,6424307568674;15,1141271373798;28,5020775712454;15,7714099865566
"200067213";"H";4,78023281736258;15,3274930664993;15,0156278701226;8,38317812255146;14,755902752091
"200067221";"F";8,68311791070079;15,4715584200575;11,7117754612799;26,8056805975857;16,8717948218807
"200067221";"H";4,21955827158527;12,2333167865096;8,38536706492045;5,70011446165772;12,8365280537414
"200067239";"F";8,76419960383178;9,75096690552666;9,76200011505725;30,7102701786037;13,7825631608716
"200067239";"H";2,39827992622604;12,6393915558785;7,50010546249719;5,95556802596563;13,4527552658425
"200067247";"F";7,70408658914492;12,539223828822;12,0239884083688;24,0672771089557;20,2915906228463
"200067247";"H";4,29858627975144;11,0749904164625;9,43342587400353;6,45806330021563;30,6093400081924
"200067254";"F";11,1428687654394;14,6195491309365;15,2835837422147;30,1197601795491;14,7952401024733
"200067254";"H";5,57655370280909;14,6602226628138;13,3701160853698;8,69779860091596;14,5644702022727
"200067262";"F";10,8090712280344;16,002565774933;10,8427312637973;34,8587886318783;19,4565958153522
"200067262";"H";5,15747435776229;17,4237408942968;9,57518126518253;9,15023446663244;16,5131807983179
"200067288";"F";11,0423290895687;18,2421117657171;13,3949227480683;32,0877019001255;14,9418767100911
"200067288";"H";4,88797736456632;14,6284787883952;9,64586466930595;6,97927146312473;12,9282924955262
"200067296";"F";8,99664795685921;12,0907661722279;9,38537672022927;34,8352428392769;15,9740169942636
"200067296";"H";2,62043122607846;13,8082690902933;8,01543846001645;8,96468848721138;13,0650451623637
"200067304";"F";13,0242480924741;26,4358270902855;16,1232292587404;23,6458716078159;18,7233209694991
"200067304";"H";5,79384032849805;22,5499326694049;13,782726121367;5,49173209660455;11,282751708298
"200067320";"F";9,75362036232079;18,1152672156816;11,5694971841485;35,0720347292889;20,2697251731392
"200067320";"H";4,18771929230654;12,310942694295;10,0898127615547;8,63909633490588;15,9909361825251
"200067346";"F";7,66628023327545;14,1714767517675;11,074047002146;40,0345733793676;17,4961363338024
"200067346";"H";3,24189033552738;13,1633400154201;9,18813175111019;8,41382737040361;18,3355125553052
"200067361";"F";9,74682425231085;15,0273943237324;11,7020111223391;33,89757064103;17,1970415129064
"200067361";"H";5,94841465393412;15,6576663898611;9,92002589524686;9,1901572603418;15,1946290352447
"200067379";"F";15,6878700884511;25,6740865525756;14,5511296280289;46,5908309449198;25,3960875218596
"200067379";"H";4,47499934033628;21,792654688317;11,5399836181683;6,76573635907922;16,8492873855513
"200067429";"F";14,8407302380495;24,9635199366099;15,6693637887608;24,4514365030303;19,1883288348768
"200067429";"H";7,66962090847692;21,2938781928379;13,4000402956815;9,35416099779755;15,7690967255578
"200067437";"F";12,1016674841284;18,5032462877856;14,7991570331008;30,7675693865234;15,7207086140752
"200067437";"H";6,55377245498437;19,6346440368869;14,3241281619661;10,6242749197049;16,8571345503977
"200067445";"F";10,6105686605249;13,5767547138682;11,1167062316474;37,4280583440443;28,0476146115246
"200067445";"H";5,98647839002695;19,7479364494113;11,4459477703157;13,4786677672507;27,6913067674083
"200067452";"F";7,56363974770063;7,40456974716923;6,91357433091952;33,3031039931627;39,1335543217731
"200067452";"H";4,06266589177728;15,9532362403497;5,92935450250685;12,6957308070134;42,924028337558
"200067460";"F";9,23536448952811;17,2396161712351;11,6210027498195;23,3340996672257;18,8177902432375
"200067460";"H";4,66371484936833;14,1011421225308;9,48031666374935;5,49045920242648;15,5428484413584
"200067478";"F";8,29082258640023;13,5091657974415;8,23109791018668;32,5490394821118;13,4254259537623
"200067478";"H";4,69483957916067;14,3925253105565;7,48909112507609;6,39962499024589;11,9585754513595
"200067486";"F";16,9257537845416;19,8018212747156;12,2963504296251;39,6570438032391;15,761403433059
"200067486";"H";3,7729978319859;17,8780758818841;9,62837549019192;4,88722971128292;10,7632937582253
"200067502";"F";19,8021049113616;20,5499554746358;16,5597514231765;32,0695176872164;15,7697980292384
"200067502";"H";4,73012921305548;21,7453742736972;16,1166431137463;6,74187192454887;14,8263398956582
"200067510";"F";11,439628510678;18,6630090001423;12,9262777722605;27,2589622585216;17,8153184108336
"200067510";"H";5,73270476525378;18,4206353811404;12,2962321850431;8,87313920809084;13,2254577461996
"200067544";"F";12,6639517627667;23,07109142926;13,6566369714801;29,5269926294975;15,5812555035435
"200067544";"H";6,76862770352843;18,301974792648;11,549924669145;8,12667168745917;13,1557895107329
"200067551";"F";10,762110617843;13,5865050213521;11,4249471198983;34,7293909891208;15,3298961477945
"200067551";"H";3,78419423904518;15,0019833669283;11,2382846872876;9,20808147435999;15,5216818250289
"200067593";"F";12,2193183044253;18,6226242761231;11,7108010130731;28,2959321436227;21,3940723686424
"200067593";"H";6,76261541640199;16,2916827415298;11,4368964596236;11,8808638931142;15,2953760868004
"200067627";"F";9,69568137768335;17,9868072548794;9,30722051767197;36,8635742238594;24,3378069072974
"200067627";"H";5,01181386445583;18,2550218136378;8,4666862210269;8,65485333540947;21,169238792445
"200067635";"F";5,67440875328107;11,020148196332;8,26070748218759;35,2996949005574;17,7233914755315
"200067635";"H";2,38536032705425;11,5630486434654;7,62919342258339;6,6809444831752;13,8491253573234
"200067643";"F";9,55694034556348;15,4661979011188;11,855283848267;37,0773639620326;21,0750680366312
"200067643";"H";2,65058762102143;18,2698678426512;10,2608810589137;9,19612435766871;13,1825597331963
"200067650";"F";15,1472193652712;16,8898482656473;12,9308696863154;39,1417701892212;16,8707250081448
"200067650";"H";2,9799158385021;18,7921943330789;10,6804452711829;10,1281544554553;12,7071140309978
"200067668";"F";10,9423577581278;20,7211288903118;16,0867538907967;23,4945802224086;18,5316114062887
"200067668";"H";4,45556367699326;22,8170805331497;14,1475823187625;5,59199494309693;16,8699890263318
"200067676";"F";9,76482996461371;18,050160434355;13,4907109144511;27,703152716347;15,4691821432794
"200067676";"H";4,0342415683383;19,0401988316694;12,3019070695082;6,76867039528255;14,9464980993995
"200067684";"F";10,004306754573;19,2576174590454;13,5222599416927;27,3153936883601;15,7016219827428
"200067684";"H";4,69604529294876;18,7078159886959;11,9406327908829;7,3223486873884;16,0336145918984
"200067692";"F";12,6769068429085;23,3038110979677;12,9287514971681;35,4437194248781;18,9441517361756
"200067692";"H";6,85096140699753;24,6742232587373;13,1036697756538;11,5217780069628;12,8159525281766
"200067700";"F";14,4143222298416;23,9745102566658;15,1713084707835;25,1923543995686;15,8350594272505
"200067700";"H";8,37986053457863;21,968855660717;13,2899376435656;6,21162402622986;15,464095607298
"200067742";"F";8,7033142744536;14,135128370234;11,0177933395004;33,7553554789565;25,031640953474
"200067742";"H";4,4910773198037;13,1199252174512;10,9516551739547;13,5258329619505;27,868539012348
"200067759";"F";16,4345884253654;24,4589007880928;18,5962006592046;27,3472575215698;16,0035495785838
"200067759";"H";5,5024584580913;22,6339114098889;15,1489988977121;8,66461728789051;15,3454526034383
"200067767";"F";9,93439559121365;17,3015273229524;11,4782869230457;37,1579886756654;19,4240090838637
"200067767";"H";6,73750998126802;14,5832595688373;11,0585379122986;11,8371462417148;22,0792060761719
"200067783";"F";10,6514068385531;15,2015749700378;11,2616882453876;29,503704252678;16,8153613033933
"200067783";"H";4,15579231979491;14,0905247327747;9,02783921010308;6,68722946041348;10,7013411541768
"200067791";"F";10,7639912369329;20,3980797347576;14,5211207900831;32,8203862690508;15,6506157316828
"200067791";"H";6,12119493153533;21,6631937260971;12,9448426781037;9,37253621318584;15,0633801126403
"200067817";"F";8,61731286349362;14,7987613245518;10,521492456093;30,7216473964475;15,7764762405889
"200067817";"H";3,63137524042982;16,4604440834784;9,07494578418694;8,30281282206344;15,6027813312504
"200067825";"F";10,8830254275539;17,7160101939495;13,9563886355986;35,64334264216;16,809394805827
"200067825";"H";5,96433074951933;17,1541082194567;12,3341173831763;10,0191895160716;19,9497300399236
"200067841";"F";13,7990800187351;17,3624285746743;13,2437551086201;41,5841559964866;15,5775423262174
"200067841";"H";6,98044469134573;22,1640566022851;10,1104268922053;5,97056454793244;13,9912587888215
"200067866";"F";6,24935464702484;12,5822148143628;8,7510313101624;38,1467659959592;19,6659311055534
"200067866";"H";2,73577857287849;12,5502468142149;7,13223441895087;7,5185206890043;18,3718280222848
"200067874";"F";11,2459908455081;17,258142429825;12,147962170738;28,155708544934;14,4557653703204
"200067874";"H";4,35582628208053;16,6804609667436;10,9112200297983;5,28040639307612;17,040681210318
"200067882";"F";13,137480022985;22,2187980537041;14,4150296079192;30,3838712212229;15,0857208294495
"200067882";"H";7,80720543470516;17,1389912978752;10,7425591187151;13,1973336638968;13,7514196272556
"200067890";"F";12,1230978542281;15,0530899194623;11,6124596493734;28,78548734416;17,9562792921708
"200067890";"H";6,53651419113478;13,3827963800199;11,9211425306579;11,9591460530966;17,2037217288687
"200067908";"F";11,4302700494244;16,8545963883693;10,9346217654154;40,1626362115188;24,1657584417293
"200067908";"H";6,15230462642797;17,1797227364607;9,65087876627948;10,0172128691226;18,1951868744579
"200067916";"F";12,8569545929458;19,9524363649204;14,8446550973568;29,0974474385551;16,1594626838966
"200067916";"H";5,88828214844499;22,6666003130441;13,9262452359442;6,25076013682567;15,1803972981207
"200067924";"F";8,55708033787114;14,4226816755608;9,92126123768998;23,558926206662;11,6531183013244
"200067924";"H";3,2497249425593;13,91271745362;8,7367363362728;4,90973226864904;13,2042102463452
"200067932";"F";9,27089170007476;15,334367800422;13,1888672172838;29,5238529546873;15,4771091821122
"200067932";"H";4,98431584093457;14,5203275417691;12,3974423900373;7,77035116753248;15,7327619803099
"200067940";"F";11,4767355331543;18,2552571237491;14,9817746564836;34,0880424153326;19,7074953548041
"200067940";"H";8,6421990543668;21,5338592221241;16,4987259244577;16,0896802064468;20,9083685701808
"200067957";"F";8,41496830911822;8,92731004390118;8,35408937822309;38,662362592414;18,5511737718235
"200067957";"H";2,2497602594733;10,7722381071028;8,00290728587995;7,50934112008935;18,763240456087
"200067965";"F";13,2161659824356;17,21399511211;15,2566878709164;26,1153073692587;15,5581766171749
"200067965";"H";5,6751976430119;18,681415544138;14,1541976673034;6,98586912794804;14,7704486067192
"200067973";"F";8,9394358153202;15,2790867194561;11,1259159353606;23,7718789267869;15,1916726432079
"200067973";"H";3,5358320531604;17,1086447586033;10,1865117448977;8,12315190902775;16,0829420056136
"200067981";"F";11,1938487429991;15,5310850258188;13,4216683386722;31,7187089142937;19,1598594655183
"200067981";"H";7,12337829476212;17,825133558837;13,0423942762305;10,3106307302582;14,9883471465573
"200067999";"F";12,245709761563;19,8713833937144;17,4130850024859;21,889953752433;14,4780742566423
"200067999";"H";6,2552539822623;21,5560408181915;15,4297148020074;6,84178574938088;14,3263541455785
"200068005";"F";12,7652250924271;23,7245074457916;14,5148244940338;28,5141189135006;15,714781407066
"200068005";"H";5,75747699849141;21,2762665299473;12,7662782711549;6,45640804504647;16,940128163392
"200068047";"F";22,2412321499508;26,9446922752567;23,3559415870004;25,2144823961752;16,8123131300119
"200068047";"H";7,99952543302156;25,2630422259875;20,6583322694377;6,29560638155317;16,1879552147045
"200068070";"F";7,45378805320788;12,6409443568782;9,43442937302583;35,4281945149281;20,069813840612
"200068070";"H";2,92294572842394;13,1712273492162;8,62851900315106;6,39110278340802;15,4828553284351
"200068088";"F";11,9286266157037;18,9088959317904;12,3379806442759;23,8831262705752;13,6680410713061
"200068088";"H";7,72601897119943;21,0070968920506;12,7052668073767;8,69670448108019;17,4505937464141
"200068096";"F";9,60188927757128;12,0584706887945;8,30209203487606;33,4080336879252;30,9400883325649
"200068096";"H";3,90558142763639;12,19796471798;7,00150817394836;11,7538233514098;32,4263940299954
"200068104";"F";14,3026010184834;21,2803489333103;16,6004106878259;33,6203944993264;17,0836704570253
"200068104";"H";5,62400685809676;21,0934048283254;13,3812332486338;10,2299693765947;19,1462124551342
"200068112";"F";10,2245359018097;14,1425386560819;10,6219961275032;29,4716822668987;13,5646164779583
"200068112";"H";4,05047641324205;15,1387696190698;10,5523214214695;6,43189737748288;15,3518245412497
"200068120";"F";9,14241074112491;15,4946444103464;12,9939716174897;27,507598547556;14,9925516250844
"200068120";"H";5,62198879587419;16,681456791356;13,7888923042117;7,48609927096195;13,2864987268439
"200068146";"F";13,5745474803284;20,2617334049856;13,0423044480641;35,1153836697892;14,8701060676355
"200068146";"H";4,86159839551617;15,6717867031801;11,4488716861871;5,49594648537732;19,694488171907
"200068229";"F";13,0452600928015;20,6192475088215;15,9176573347151;41,4752154175668;19,3636370918734
"200068229";"H";7,62486106942109;19,6596948379406;14,2852167761595;12,5663536828053;25,5867618248881
"200068278";"F";11,5868972094631;18,5997431443252;16,3722309190694;25,636064475377;15,8230210656668
"200068278";"H";4,73018360161303;21,4813817613989;14,3543476887228;8,12623293635536;14,502593873516
"200068294";"F";12,4940663851173;20,0372079675304;12,1786074546261;37,7172843851525;20,3904075339217
"200068294";"H";4,79494227953738;17,3011780841135;10,4845000736723;7,68022338449384;16,4273886503275
"200068369";"F";11,1178333017271;19,5587552450678;13,1766523975052;29,6365871592304;17,670497957372
"200068369";"H";5,51247309389879;14,5255389831536;13,7081833286879;8,99879090955455;13,3839108057816
"200068377";"F";10,843290175826;17,5006339239624;14,6323877862723;30,5292193888273;15,715468311505
"200068377";"H";4,05337082474427;16,9379438773903;14,6816759832566;6,66473953284021;13,6451742677085
"200068435";"F";9,20371808213697;15,8570234196404;11,0836214641701;30,4614380863195;12,6392631050069
"200068435";"H";3,582967082215;17,7131050521316;11,3533870857455;9,69646692668895;13,1515780269657
"200068443";"F";10,0760868990421;18,0063817561993;11,1194843667722;23,9131856542927;20,8838989178603
"200068443";"H";5,79430760860675;13,4108319459594;9,78331315455392;7,94478876038908;23,3838509707168
"200068450";"F";11,5389399264168;20,3197958141514;14,9137909516286;28,274037368434;18,2640273667969
"200068450";"H";10,0534809015538;25,4404487258575;14,0385810636483;8,12031714192626;13,3383517520381
"200068468";"F";12,7087206162188;21,723688005598;15,8372365560582;25,980750069516;16,9727082810634
"200068468";"H";5,92500267111181;21,6198741831539;14,7299915869389;6,98393269941591;14,8817313924411
"200068484";"F";8,9435560469258;12,8897517447254;9,1830804571894;36,6314040884322;19,2498523427905
"200068484";"H";5,74492044916824;13,8415734499338;8,17896521488053;9,89039241664322;16,7157730993112
"200068500";"F";13,8840847910097;24,1323973009875;19,7033589096278;31,3291858175805;17,9356095550418
"200068500";"H";5,03392420966061;23,0589702308429;18,3673943470809;9,11794959732643;16,6062479035889
"200068534";"F";11,244466951086;15,9855329401806;10,8006923881103;30,2766599844868;19,4295194348025
"200068534";"H";4,35438605490908;19,9129592232432;9,50137943963209;7,48839565482912;14,6784842120744
"200068542";"F";9,4714497640029;14,4128805944434;11,5542852752433;31,1490368730259;15,2866274617305
"200068542";"H";3,15843031002203;15,9875978333612;9,09452589380688;5,84111300384883;14,8430025326379
"200068559";"F";12,3107953062612;19,0695404199093;14,9549913609544;34,3214374375608;16,583102683318
"200068559";"H";4,4749310012899;21,3854766090272;14,494209943817;7,21661218129603;14,1197307615609
"200068567";"F";10,9603774235134;17,7878215468701;12,9810218354943;31,3223304159634;17,1131071837766
"200068567";"H";4,65697651348781;16,9108233558239;10,1423284827328;7,80248758664759;15,6776584012231
"200068625";"F";11,8898846857569;20,2520686564758;15,6410245963545;33,2291460767091;26,0516049004438
"200068625";"H";6,21246051039424;15,6209886276621;11,432481591019;11,7033332968955;22,5984110341854
"200068641";"F";9,47200065135165;15,721627359187;13,0093338613915;31,7988085198478;15,1607579042587
"200068641";"H";6,90199919282811;20,2053762418859;10,5933264299272;8,40850684387417;14,6088447502674
"200068658";"F";10,7752414178104;18,0712583513086;12,3978923941894;22,82814405449;16,5504604664462
"200068658";"H";4,68773079026527;15,6675823496787;10,3280692934484;5,31007703945519;20,620260859471
"200068666";"F";17,596475358171;24,689313534509;19,8622527519781;29,6356376242958;17,3681660587231
"200068666";"H";6,88266279647336;23,0946700774755;15,9335415418186;5,20624369054071;17,1849880785682
"200068674";"F";9,16997210517334;12,5375506623036;10,8713055329367;31,8598629346737;16,7163447475605
"200068674";"H";3,51371679648019;12,6403421471675;9,63278036050707;7,94946319170447;13,9551484132852
"200068682";"F";11,4536204933595;20,8641707915902;16,5764221812669;31,2712243946936;19,4204512192645
"200068682";"H";3,53543559924967;20,9097488084474;14,1926801300111;7,50628621325046;16,2294198129946
"200068757";"F";11,7326843826588;22,5903718124686;16,6478420359019;29,1952338773426;13,8131546498433
"200068757";"H";5,09258782485493;20,8199247257246;16,4010692179439;7,21733575794823;15,2830490064561
"200068765";"F";12,379152694806;18,0217934440641;14,7000827779269;35,0034114128296;23,0561619942053
"200068765";"H";6,96627087467091;17,8891836510721;12,8439844303564;10,5198389488748;16,3134142752668
"200068773";"F";13,6964479751425;23,133561545507;15,1980688037258;36,9978820812305;22,9397334253712
"200068773";"H";5,58619607013696;18,4518441744042;12,09363825501;10,7227410115523;18,255953042128
"200068781";"F";12,1075043405096;17,7694939679954;15,7600394507304;34,9638966271635;16,4230754048501
"200068781";"H";5,56142228507108;19,1180034910258;13,9857302123366;7,98603277532337;14,1396642656773
"200068799";"F";9,69935458867474;17,5495449356388;12,877690010379;25,9133352445485;18,0342101256308
"200068799";"H";4,70493354664338;16,5962806734159;12,0349947117008;6,53405820806069;13,4815942020197
"200068807";"F";9,48108092231559;14,8819785662127;11,7951118877404;33,1844563474706;16,4155674092257
"200068807";"H";4,091112925515;18,2327959807531;10,2631956136896;11,0120779171148;15,1416841569039
"200068815";"F";11,0422373532198;17,751916928817;15,4074843386074;37,3211436490657;20,6189341758041
"200068815";"H";4,46348708692885;19,8202373756963;11,8608897191783;8,32327095135592;15,9785345477341
"200068831";"F";6,72663368566329;12,7166610034681;8,09578359078575;36,8161470732308;13,0013364611707
"200068831";"H";3,01240864237393;8,78492866119939;5,61626880114383;5,85384601872866;11,5645423244431
"200068856";"F";12,5268065577827;21,854299840032;12,4535745157025;28,4879363886147;15,256267567187
"200068856";"H";5,87583042204204;18,5562513306587;13,714563589596;9,71637835232556;12,473974203626
"200068864";"F";7,49677059768564;11,0630702410265;7,80635518608614;27,7975561048737;16,1138626634197
"200068864";"H";2,73866069554087;11,297050252757;6,9333798856439;6,91884608714525;14,2840106658324
"200068872";"F";11,3918678368002;20,8520779734658;13,6345317901101;29,0767520543632;14,5036248710885
"200068872";"H";5,94297375794102;21,0832155940931;12,7999216142265;5,50782795423551;9,56878488472597
"200068880";"F";8,1711845683895;15,1369974523083;10,6499195300731;27,625155662529;13,7658979081445
"200068880";"H";4,03370580569104;19,2127054393082;9,72135134140709;7,70889024769894;12,6200832187212
"200068914";"F";9,9995444207877;20,7312612377492;14,2913547744645;26,2737887485982;16,7579559900923
